Source,Target,Type
68,564,Directed
68,990,Directed
68,1051,Directed
1456,1041,Directed
1456,1374,Directed
1456,895,Directed
1456,1162,Directed
1456,1170,Directed
1456,1425,Directed
1456,1034,Directed
1456,835,Directed
1456,908,Directed
1456,1390,Directed
1456,1245,Directed
1456,792,Directed
1456,1051,Directed
1456,1179,Directed
1456,1317,Directed
956,974,Directed
956,1095,Directed
956,1392,Directed
956,816,Directed
956,822,Directed
956,826,Directed
956,830,Directed
956,831,Directed
956,932,Directed
956,838,Directed
956,839,Directed
956,854,Directed
956,908,Directed
956,1069,Directed
956,941,Directed
956,973,Directed
956,981,Directed
956,1427,Directed
956,993,Directed
956,1001,Directed
956,1041,Directed
956,1045,Directed
956,1051,Directed
956,1052,Directed
956,883,Directed
956,1013,Directed
956,1091,Directed
956,1357,Directed
956,1101,Directed
956,1102,Directed
956,1108,Directed
956,1112,Directed
956,1153,Directed
956,1159,Directed
956,1177,Directed
956,1210,Directed
956,1223,Directed
956,1232,Directed
956,1475,Directed
956,1250,Directed
956,539,Directed
956,1277,Directed
956,1441,Directed
956,1308,Directed
956,1266,Directed
956,1293,Directed
956,1306,Directed
956,1191,Directed
956,1381,Directed
956,979,Directed
956,1435,Directed
956,1436,Directed
956,1437,Directed
956,1459,Directed
956,1461,Directed
956,971,Directed
956,1478,Directed
956,1063,Directed
956,1430,Directed
956,892,Directed
956,982,Directed
956,1274,Directed
956,566,Directed
956,1325,Directed
956,990,Directed
956,405,Directed
956,1245,Directed
956,1455,Directed
956,361,Directed
956,332,Directed
371,660,Directed
371,756,Directed
371,55,Directed
371,642,Directed
1146,1422,Directed
1146,762,Directed
1146,276,Directed
1146,1172,Directed
1146,1008,Directed
1146,817,Directed
1146,862,Directed
1146,1364,Directed
1146,908,Directed
1146,996,Directed
1146,855,Directed
1146,1092,Directed
550,233,Directed
550,754,Directed
550,29,Directed
550,547,Directed
203,1000,Directed
203,1437,Directed
953,792,Directed
953,826,Directed
953,1055,Directed
953,963,Directed
953,1270,Directed
953,1122,Directed
953,990,Directed
953,1179,Directed
953,971,Directed
953,1041,Directed
953,1051,Directed
953,1245,Directed
953,1478,Directed
953,878,Directed
953,1153,Directed
953,824,Directed
953,856,Directed
953,779,Directed
953,1479,Directed
953,1112,Directed
953,1214,Directed
953,892,Directed
953,1164,Directed
953,762,Directed
953,1317,Directed
953,1209,Directed
953,764,Directed
953,1328,Directed
953,981,Directed
953,1427,Directed
953,1232,Directed
953,835,Directed
953,1222,Directed
953,1048,Directed
953,830,Directed
953,1463,Directed
953,1461,Directed
953,782,Directed
953,1455,Directed
953,802,Directed
953,1390,Directed
953,988,Directed
953,1296,Directed
953,276,Directed
953,1191,Directed
953,1045,Directed
953,1408,Directed
953,922,Directed
953,1306,Directed
953,1069,Directed
953,865,Directed
953,956,Directed
953,1337,Directed
953,934,Directed
953,814,Directed
953,908,Directed
953,1121,Directed
953,1360,Directed
953,1277,Directed
953,1101,Directed
953,1330,Directed
953,855,Directed
953,1221,Directed
953,741,Directed
953,1067,Directed
953,772,Directed
953,1037,Directed
953,775,Directed
953,1000,Directed
953,1437,Directed
157,155,Directed
157,641,Directed
157,434,Directed
157,55,Directed
157,114,Directed
157,729,Directed
157,85,Directed
157,140,Directed
157,115,Directed
82,75,Directed
82,115,Directed
82,363,Directed
82,493,Directed
82,78,Directed
82,229,Directed
82,172,Directed
82,140,Directed
82,547,Directed
82,588,Directed
82,401,Directed
82,55,Directed
82,155,Directed
82,204,Directed
82,245,Directed
82,434,Directed
82,514,Directed
82,642,Directed
82,641,Directed
82,490,Directed
82,472,Directed
82,85,Directed
82,1099,Directed
82,693,Directed
82,410,Directed
82,591,Directed
82,119,Directed
82,189,Directed
82,46,Directed
82,67,Directed
82,72,Directed
82,99,Directed
82,102,Directed
82,461,Directed
82,405,Directed
82,579,Directed
82,584,Directed
1341,963,Directed
1341,996,Directed
516,85,Directed
440,13,Directed
440,155,Directed
440,55,Directed
440,979,Directed
440,215,Directed
17,741,Directed
472,547,Directed
472,431,Directed
472,1051,Directed
472,155,Directed
472,434,Directed
472,55,Directed
472,150,Directed
472,297,Directed
472,172,Directed
472,363,Directed
472,641,Directed
472,490,Directed
472,493,Directed
472,519,Directed
472,514,Directed
472,669,Directed
472,563,Directed
472,535,Directed
472,644,Directed
472,687,Directed
472,1463,Directed
472,756,Directed
472,72,Directed
472,99,Directed
472,441,Directed
472,467,Directed
472,675,Directed
472,676,Directed
472,35,Directed
472,323,Directed
472,167,Directed
472,712,Directed
1096,963,Directed
1096,1437,Directed
1096,1095,Directed
1096,1070,Directed
1096,1399,Directed
1096,822,Directed
1096,878,Directed
1096,958,Directed
1096,973,Directed
1096,981,Directed
1096,1153,Directed
1096,1215,Directed
1096,1245,Directed
1096,775,Directed
1096,1394,Directed
1096,1479,Directed
1096,1112,Directed
1096,1122,Directed
1096,741,Directed
466,189,Directed
466,441,Directed
466,297,Directed
805,170,Directed
805,963,Directed
805,1245,Directed
805,1051,Directed
805,822,Directed
805,1459,Directed
805,914,Directed
805,862,Directed
211,155,Directed
211,55,Directed
211,288,Directed
211,329,Directed
211,389,Directed
211,394,Directed
211,756,Directed
211,640,Directed
211,642,Directed
211,798,Directed
211,996,Directed
211,1209,Directed
211,944,Directed
211,1479,Directed
616,609,Directed
1449,1479,Directed
1449,1048,Directed
1449,1000,Directed
1449,996,Directed
1449,1437,Directed
1449,1041,Directed
1449,878,Directed
1449,1051,Directed
1449,1112,Directed
1449,1153,Directed
1449,1245,Directed
1449,990,Directed
1449,1277,Directed
1449,1330,Directed
1449,1306,Directed
1449,1101,Directed
1449,826,Directed
1449,835,Directed
1280,892,Directed
1280,990,Directed
1280,1317,Directed
1280,792,Directed
1280,856,Directed
1280,988,Directed
1280,798,Directed
1280,767,Directed
1280,980,Directed
1280,835,Directed
1280,1041,Directed
1280,1051,Directed
1280,1112,Directed
1280,1164,Directed
1280,1245,Directed
1280,1478,Directed
1280,1123,Directed
1130,855,Directed
1130,1159,Directed
1130,843,Directed
1130,1301,Directed
1130,963,Directed
1130,996,Directed
1130,1154,Directed
1130,933,Directed
1130,990,Directed
1130,854,Directed
1130,775,Directed
1130,1328,Directed
1130,1215,Directed
1130,1008,Directed
1130,767,Directed
1130,1000,Directed
378,155,Directed
378,55,Directed
378,24,Directed
378,483,Directed
378,798,Directed
378,741,Directed
378,170,Directed
378,85,Directed
378,391,Directed
378,641,Directed
378,210,Directed
378,31,Directed
378,233,Directed
378,687,Directed
896,963,Directed
896,548,Directed
896,798,Directed
1345,1055,Directed
1345,1051,Directed
1345,881,Directed
1345,878,Directed
1345,941,Directed
1345,1479,Directed
1345,1245,Directed
1345,1301,Directed
1345,1394,Directed
1345,1179,Directed
1345,892,Directed
1345,792,Directed
1345,155,Directed
1345,879,Directed
1345,818,Directed
1345,1122,Directed
1345,1134,Directed
1345,963,Directed
1345,1270,Directed
73,729,Directed
73,756,Directed
73,100,Directed
73,544,Directed
73,641,Directed
73,536,Directed
73,35,Directed
73,72,Directed
73,189,Directed
73,741,Directed
73,467,Directed
73,642,Directed
116,248,Directed
518,779,Directed
518,641,Directed
518,972,Directed
518,996,Directed
1258,1000,Directed
1258,1051,Directed
1258,944,Directed
1258,1306,Directed
1258,1063,Directed
1258,676,Directed
1258,1325,Directed
1258,764,Directed
1258,973,Directed
870,856,Directed
870,990,Directed
870,1293,Directed
870,963,Directed
428,23,Directed
428,65,Directed
428,248,Directed
428,55,Directed
428,155,Directed
428,564,Directed
428,979,Directed
1231,782,Directed
1231,1392,Directed
1231,1063,Directed
1231,1042,Directed
1231,816,Directed
1231,1081,Directed
1231,818,Directed
1231,830,Directed
1231,1123,Directed
1231,851,Directed
1231,855,Directed
1231,872,Directed
1231,871,Directed
1231,880,Directed
1231,1121,Directed
1231,916,Directed
1231,935,Directed
1231,941,Directed
1231,297,Directed
1231,970,Directed
1231,980,Directed
1231,991,Directed
1231,1427,Directed
1231,1401,Directed
1231,1071,Directed
1231,1052,Directed
1231,883,Directed
1231,1036,Directed
1231,862,Directed
1231,1109,Directed
1231,898,Directed
1231,1185,Directed
1231,477,Directed
1231,1209,Directed
1231,764,Directed
1231,1475,Directed
1231,1246,Directed
1231,1381,Directed
1231,1250,Directed
1231,539,Directed
1231,1256,Directed
1231,1298,Directed
1231,1158,Directed
1231,1306,Directed
1231,1417,Directed
1231,1330,Directed
1231,1339,Directed
1231,1399,Directed
1231,1348,Directed
1231,1356,Directed
1231,1139,Directed
1231,1420,Directed
1231,1461,Directed
1231,1097,Directed
1231,1479,Directed
1231,679,Directed
1231,440,Directed
1231,1053,Directed
1231,729,Directed
1485,855,Directed
1485,908,Directed
1085,189,Directed
1085,55,Directed
1085,1209,Directed
1085,155,Directed
1085,855,Directed
1085,1051,Directed
1085,1000,Directed
1085,963,Directed
1085,938,Directed
1085,996,Directed
797,996,Directed
797,78,Directed
269,583,Directed
194,641,Directed
194,535,Directed
539,1051,Directed
539,1245,Directed
539,756,Directed
539,180,Directed
539,155,Directed
539,878,Directed
539,1437,Directed
539,55,Directed
539,729,Directed
539,609,Directed
539,941,Directed
539,1430,Directed
539,297,Directed
539,1063,Directed
539,1209,Directed
539,664,Directed
539,642,Directed
539,402,Directed
539,623,Directed
539,483,Directed
539,500,Directed
539,1048,Directed
539,23,Directed
539,1318,Directed
504,155,Directed
504,1112,Directed
504,85,Directed
504,140,Directed
504,495,Directed
504,78,Directed
1028,1041,Directed
1028,837,Directed
1028,1245,Directed
1028,1256,Directed
1028,1463,Directed
1028,908,Directed
1028,1250,Directed
1028,851,Directed
1028,1389,Directed
1028,276,Directed
1028,1251,Directed
1028,1051,Directed
1028,980,Directed
1028,1179,Directed
1028,810,Directed
1028,1000,Directed
756,297,Directed
756,641,Directed
756,677,Directed
756,55,Directed
756,535,Directed
756,493,Directed
756,405,Directed
756,396,Directed
756,394,Directed
756,727,Directed
756,729,Directed
756,453,Directed
756,35,Directed
864,1101,Directed
864,1245,Directed
864,952,Directed
864,1051,Directed
864,1232,Directed
864,878,Directed
864,1479,Directed
864,959,Directed
716,85,Directed
21,1179,Directed
21,574,Directed
21,609,Directed
21,1245,Directed
21,1153,Directed
21,114,Directed
21,191,Directed
21,323,Directed
21,301,Directed
21,155,Directed
21,55,Directed
21,561,Directed
21,468,Directed
21,144,Directed
21,641,Directed
21,493,Directed
21,210,Directed
21,677,Directed
21,535,Directed
21,729,Directed
21,297,Directed
21,119,Directed
21,202,Directed
21,483,Directed
21,570,Directed
21,29,Directed
21,417,Directed
21,1089,Directed
21,686,Directed
21,675,Directed
21,725,Directed
21,642,Directed
21,187,Directed
21,1,Directed
21,218,Directed
21,189,Directed
21,1051,Directed
21,1191,Directed
119,14,Directed
119,1041,Directed
119,1479,Directed
119,1051,Directed
119,810,Directed
119,641,Directed
119,55,Directed
119,588,Directed
119,1021,Directed
119,1250,Directed
119,936,Directed
119,1478,Directed
119,1223,Directed
119,155,Directed
119,941,Directed
119,1152,Directed
119,961,Directed
119,1209,Directed
119,85,Directed
119,996,Directed
119,172,Directed
119,1148,Directed
119,564,Directed
119,1086,Directed
119,756,Directed
119,1112,Directed
119,483,Directed
119,1437,Directed
119,1463,Directed
119,1325,Directed
119,1337,Directed
119,1063,Directed
119,687,Directed
119,1461,Directed
119,312,Directed
119,490,Directed
119,967,Directed
1217,1277,Directed
1217,1177,Directed
1217,782,Directed
1217,826,Directed
1217,835,Directed
1217,855,Directed
1217,935,Directed
1217,941,Directed
1217,1041,Directed
1217,1048,Directed
1217,1051,Directed
1217,119,Directed
1217,1081,Directed
1217,1086,Directed
1217,1101,Directed
1217,1112,Directed
1217,1153,Directed
1217,1215,Directed
1217,1223,Directed
1217,1231,Directed
1217,1232,Directed
1217,1245,Directed
1217,1270,Directed
1217,1306,Directed
1217,1317,Directed
1217,1330,Directed
1217,1179,Directed
1217,1459,Directed
1217,1461,Directed
1217,1479,Directed
149,186,Directed
149,798,Directed
149,155,Directed
149,55,Directed
149,641,Directed
149,72,Directed
149,489,Directed
32,1437,Directed
32,544,Directed
32,564,Directed
32,155,Directed
32,1112,Directed
1253,767,Directed
1253,963,Directed
1253,990,Directed
1253,1051,Directed
1253,1055,Directed
1253,1112,Directed
1253,1122,Directed
1253,1134,Directed
1253,1153,Directed
1253,1245,Directed
1253,1330,Directed
1253,1360,Directed
1253,535,Directed
1253,1461,Directed
1253,1463,Directed
1423,1095,Directed
1423,1191,Directed
1423,818,Directed
1423,980,Directed
1423,1374,Directed
1423,988,Directed
1423,1051,Directed
1423,1041,Directed
1423,1086,Directed
1423,1112,Directed
1423,1133,Directed
1423,1219,Directed
1423,1218,Directed
1423,1245,Directed
1423,1250,Directed
1423,1306,Directed
1423,1359,Directed
1423,1270,Directed
1423,996,Directed
1423,855,Directed
1423,872,Directed
65,27,Directed
335,963,Directed
335,55,Directed
335,431,Directed
335,144,Directed
335,155,Directed
335,570,Directed
335,641,Directed
335,535,Directed
1175,1346,Directed
1175,963,Directed
332,427,Directed
332,314,Directed
332,2,Directed
332,993,Directed
332,155,Directed
332,187,Directed
332,55,Directed
332,301,Directed
332,756,Directed
332,434,Directed
332,363,Directed
332,490,Directed
332,729,Directed
332,641,Directed
332,156,Directed
332,539,Directed
332,1123,Directed
332,1101,Directed
332,773,Directed
332,956,Directed
332,941,Directed
332,1052,Directed
332,1092,Directed
831,1455,Directed
831,1461,Directed
831,1255,Directed
831,971,Directed
410,434,Directed
410,119,Directed
410,669,Directed
410,155,Directed
410,623,Directed
410,664,Directed
410,591,Directed
410,675,Directed
410,389,Directed
410,191,Directed
410,363,Directed
410,536,Directed
410,115,Directed
410,517,Directed
410,521,Directed
410,102,Directed
410,694,Directed
410,22,Directed
410,288,Directed
410,332,Directed
410,90,Directed
410,347,Directed
410,341,Directed
410,227,Directed
410,729,Directed
410,460,Directed
410,493,Directed
410,180,Directed
410,297,Directed
410,301,Directed
410,693,Directed
410,55,Directed
410,189,Directed
410,394,Directed
410,641,Directed
410,23,Directed
1385,855,Directed
811,996,Directed
811,805,Directed
811,972,Directed
811,1148,Directed
811,1122,Directed
811,767,Directed
811,855,Directed
534,210,Directed
1461,1250,Directed
1461,773,Directed
1461,831,Directed
1461,1041,Directed
1461,837,Directed
1461,892,Directed
1461,885,Directed
1461,1429,Directed
1461,1051,Directed
1461,967,Directed
1461,767,Directed
1461,782,Directed
1461,817,Directed
1461,826,Directed
1461,936,Directed
1461,1048,Directed
1461,1055,Directed
1461,1209,Directed
1461,1063,Directed
1461,1317,Directed
1461,810,Directed
1461,1231,Directed
1461,973,Directed
1461,1478,Directed
1461,1223,Directed
1461,779,Directed
1461,878,Directed
1461,1112,Directed
1461,14,Directed
1461,539,Directed
